TimeStamp,DateTime,RH,Fan,Swing,Mode,Status,RoomTemp,Setpoint
1618316426,4/13/2021 12:20,34.21530533,1,1,1,1,25.91859245,26
1618316786,4/13/2021 12:26,34.0138855,1,1,1,1,25.7503624,26
1618317146,4/13/2021 12:32,38.5687027,1,1,1,1,26.01739502,26
1618317506,4/13/2021 12:38,41.80208969,1,1,1,1,26.62355995,26
1618317866,4/13/2021 12:44,41.68612289,1,1,1,1,26.63691139,26
1618318226,4/13/2021 12:50,39.42473602,1,1,1,1,26.08682442,26
1618318586,4/13/2021 12:56,38.21774673,1,1,1,1,26.07347298,26
1618318946,4/13/2021 13:02,36.75593185,1,1,1,1,25.89188957,26
1618319306,4/13/2021 13:08,37.23048782,1,1,1,1,25.84916496,26
1618319666,4/13/2021 13:14,36.85969162,1,1,1,1,25.73701096,26
1618320026,4/13/2021 13:20,35.60082245,1,1,1,1,25.98802185,26
1618320386,4/13/2021 13:26,34.99656677,1,1,1,1,25.76371384,26
1618320746,4/13/2021 13:32,35.46349335,1,1,1,1,25.79308701,26
1618321106,4/13/2021 13:38,35.56877899,1,1,1,1,25.77973557,26
1618321466,4/13/2021 13:44,36.12726212,1,1,1,1,25.53673553,26
1618321826,4/13/2021 13:50,35.45433807,1,1,1,1,25.26970291,26
1618322186,4/13/2021 13:56,34.72343063,1,1,1,1,25.10147285,26
1618322546,4/13/2021 14:02,33.83382797,1,1,1,1,25.01869202,26
1618322906,4/13/2021 14:08,39.68719101,1,1,1,1,25.06141663,26
1618323266,4/13/2021 14:14,46.07766724,1,1,1,1,25.53673553,26
1618323626,4/13/2021 14:20,47.82024765,1,1,1,1,25.98802185,26
1618323986,4/13/2021 14:26,48.87922668,1,1,1,1,26.31380272,26
1618324346,4/13/2021 14:32,42.7313652,1,1,1,1,26.4980545,26
1618324706,4/13/2021 14:38,38.13992691,1,1,1,1,25.29907608,26
1618325066,4/13/2021 14:44,36.93293762,1,1,1,1,24.98664856,26
1618325426,4/13/2021 14:50,35.85259628,1,1,1,1,24.71961594,26
1618325786,4/13/2021 14:56,45.22621536,1,1,1,1,25.4539566,26
1618326146,4/13/2021 15:02,42.64439011,1,1,1,1,25.97467041,26
1618326506,4/13/2021 15:08,37.32814407,1,1,1,1,26.72503281,26
1618326866,4/13/2021 15:14,34.9797821,1,1,1,1,25.29907608,26
1618327226,4/13/2021 15:20,34.54795074,1,1,1,1,24.90386772,26
1618327586,4/13/2021 15:26,40.2395668,1,1,1,1,24.9305706,26
1618327946,4/13/2021 15:32,39.15465164,1,1,1,1,26.03074646,26
1618328306,4/13/2021 15:38,34.05813599,1,1,1,1,26.21500015,26
1618328666,4/13/2021 15:44,34.1008606,1,1,1,1,25.22964859,26
1618329026,4/13/2021 15:50,34.76005173,1,1,1,1,25.0453949,26
1618329386,4/13/2021 15:56,38.29556656,1,1,1,1,24.90386772,26
1618329746,4/13/2021 16:02,44.1413002,1,1,1,1,25.5687809,26
1618330106,4/13/2021 16:08,36.96955872,1,1,1,1,26.44197845,26
1618330466,4/13/2021 16:14,33.95742798,1,1,1,1,26.13221931,26
1618330826,4/13/2021 16:20,34.08712769,1,1,1,1,25.06141663,26
1618331186,4/13/2021 16:26,34.61203766,1,1,1,1,24.87449455,26
1618331547,4/13/2021 16:32,45.19722366,1,1,1,1,24.73563766,26
1618331902,4/13/2021 16:38,50.54398346,1,1,1,1,25.20027542,26
1618332262,4/13/2021 16:44,50.80033493,1,1,1,1,25.79308701,26
1618333222,4/13/2021 17:00,40.71717453,1,1,1,1,26.65026283,26
1618333582,4/13/2021 17:06,41.55336761,1,1,1,1,24.73563766,26
1618333942,4/13/2021 17:12,49.78103256,1,1,1,1,24.97329712,26
1618334302,4/13/2021 17:18,51.49156952,1,1,1,1,25.3418026,26
1618334662,4/13/2021 17:24,45.27046585,1,1,1,1,26.00404358,26
1618335022,4/13/2021 17:30,41.93026733,1,1,1,1,26.21500015,26
1618335382,4/13/2021 17:36,41.36568069,1,1,1,1,26.39925194,26
1618335742,4/13/2021 17:42,40.52490997,1,1,1,1,26.46868134,26
1618336102,4/13/2021 17:48,39.69024277,1,1,1,1,26.46868134,26
1618336462,4/13/2021 17:54,39.13328934,1,1,1,1,26.48203278,26
1618336822,4/13/2021 18:00,38.55191803,1,1,1,1,26.4980545,26
1618337182,4/13/2021 18:06,40.17547989,1,1,1,1,26.66895485,26
1618337542,4/13/2021 18:12,41.70443344,1,1,1,1,26.20164871,26
1618386982,4/14/2021 7:56,54.82566452,1,1,1,1,28.64232826,26
1618387342,4/14/2021 8:02,51.4274826,1,1,1,1,27.10421944,26
1618387702,4/14/2021 8:08,50.57297516,1,1,1,1,26.70901108,26
1618388062,4/14/2021 8:14,50.45243073,1,1,1,1,26.70901108,26
1618388422,4/14/2021 8:20,47.75768661,1,1,1,1,26.72503281,26
1618388782,4/14/2021 8:26,45.08735657,1,1,1,1,26.41260338,26
1618389142,4/14/2021 8:32,42.66727829,1,1,1,1,26.30044937,26
1618389502,4/14/2021 8:38,40.24414444,1,1,1,1,26.69565964,26
1618389862,4/14/2021 8:44,38.81284714,1,1,1,1,26.44197845,26
1618390222,4/14/2021 8:50,38.71519089,1,1,1,1,26.41260338,26
1618390582,4/14/2021 8:56,38.79758835,2,1,1,1,26.17494392,25
1618390942,4/14/2021 9:02,38.46799469,1,1,1,1,26.31380272,25
1618391302,4/14/2021 9:08,36.78644943,1,1,1,1,26.46868134,25
1618391662,4/14/2021 9:14,36.79255295,1,1,1,1,26.69565964,25
1618392022,4/14/2021 9:20,36.71015549,1,1,1,1,26.62355995,25
1618392382,4/14/2021 9:26,35.87090683,1,1,1,1,26.75173569,25
1618392742,4/14/2021 9:32,35.85412216,1,1,1,1,26.70901108,25
1618393102,4/14/2021 9:38,35.97161865,1,1,1,1,26.82116508,25
1618393462,4/14/2021 9:44,36.07232666,1,1,1,1,26.91996574,25
1618393822,4/14/2021 9:50,36.3744545,1,1,1,1,26.86388969,25
1618394182,4/14/2021 9:56,36.105896,1,1,1,1,26.9760437,25
1618394542,4/14/2021 10:02,36.20660782,1,1,1,1,27.06149292,25
1618394902,4/14/2021 10:08,36.73762131,1,1,1,1,27.06149292,25
1618395262,4/14/2021 10:14,35.51995087,1,1,1,1,27.24574661,25
1618395622,4/14/2021 10:20,35.57946014,1,1,1,1,27.03211975,25
1618395982,4/14/2021 10:26,35.60234833,1,1,1,1,27.00541687,25
1618396342,4/14/2021 10:32,35.8815918,1,1,1,1,26.99206543,25
1618396702,4/14/2021 10:38,35.86175156,1,1,1,1,26.93598747,25
1618397062,4/14/2021 10:44,35.51384735,1,1,1,1,26.89326286,25
1618397422,4/14/2021 10:50,34.7768364,1,1,1,1,26.96269226,25
1618397782,4/14/2021 10:56,34.70512009,1,1,1,1,26.91996574,25
1618398142,4/14/2021 11:02,35.45586395,1,1,1,1,26.85053825,25
1618398502,4/14/2021 11:08,34.8561821,1,1,1,1,26.82116508,25
1618398862,4/14/2021 11:14,34.70512009,1,1,1,1,26.9066143,25
1618399222,4/14/2021 11:20,34.92332458,1,1,1,1,26.83718681,25
1618399582,4/14/2021 11:26,35.33684158,1,1,1,1,26.58083534,25
1618399942,4/14/2021 11:32,35.65118027,1,1,1,1,26.51140594,25
1618400302,4/14/2021 11:38,34.6822319,1,1,1,1,26.52475739,25
1618400662,4/14/2021 11:44,34.64408493,1,1,1,1,26.39925194,25
1618401022,4/14/2021 11:50,34.64866257,1,1,1,1,26.01739502,25
1618401382,4/14/2021 11:56,34.39688873,1,1,1,1,25.84916496,25
1618401742,4/14/2021 12:02,34.49759674,1,1,1,1,25.51003265,25
1618402102,4/14/2021 12:08,33.75295639,1,1,1,1,25.46730804,25
1618402462,4/14/2021 12:14,34.11764526,1,1,1,1,25.39787865,25
1618406902,4/14/2021 13:28,31.11619759,1,1,1,1,28.40199852,25
1618407262,4/14/2021 13:34,34.25040054,1,1,1,1,26.44197845,25
1618407622,4/14/2021 13:40,33.37300491,1,1,1,1,26.00404358,25
1618407982,4/14/2021 13:46,33.3897934,1,1,1,1,25.69428635,25
1618408342,4/14/2021 13:52,32.99763489,1,1,1,1,25.4539566,25
1618408702,4/14/2021 13:58,32.62073517,1,1,1,1,25.25635147,25
1618409062,4/14/2021 14:04,32.95491028,1,1,1,1,25.13084602,25
1618409422,4/14/2021 14:10,32.79011154,1,1,1,1,25.0453949,25
1618409782,4/14/2021 14:16,32.81757736,1,1,1,1,24.84779167,25
1618410142,4/14/2021 14:22,33.02510071,1,1,1,1,24.79171371,25
1618410502,4/14/2021 14:28,32.80079269,1,1,1,1,24.67955971,25
1618410862,4/14/2021 14:34,32.87861633,1,1,1,1,24.73563766,25
1618411222,4/14/2021 14:40,33.73464584,1,1,1,1,24.67955971,25
1618411582,4/14/2021 14:46,33.63241196,1,1,1,1,24.84779167,25
1618411942,4/14/2021 14:52,33.30739212,1,1,1,1,24.74898911,25
1618412302,4/14/2021 14:58,32.52155304,1,1,1,1,24.73563766,25
1618412662,4/14/2021 15:04,32.97016907,1,1,1,1,24.8184185,25
1618413022,4/14/2021 15:10,33.39131927,1,1,1,1,24.87449455,25
1618413382,4/14/2021 15:16,33.01899719,1,1,1,1,24.87449455,25
1618413742,4/14/2021 15:22,33.06019592,1,1,1,1,24.52468109,25
1618414222,4/14/2021 15:30,33.29976273,1,1,1,1,24.31105423,25
1618414582,4/14/2021 15:36,33.12886429,1,1,1,1,24.01731873,25
1618414942,4/14/2021 15:42,32.75806808,1,1,1,1,23.83039665,25
1618415302,4/14/2021 15:48,32.6115799,1,1,1,1,23.78767014,25
1618415662,4/14/2021 15:54,33.27687454,1,1,1,1,23.9318676,25
1618416022,4/14/2021 16:00,33.63698959,1,1,1,1,23.84641838,25
1618416382,4/14/2021 16:06,33.36232376,1,1,1,1,23.91851616,25
1618416862,4/14/2021 16:14,34.11001587,1,1,1,1,23.87312126,25
1618417222,4/14/2021 16:20,34.72648239,1,1,1,1,23.81704521,25
1618417582,4/14/2021 16:26,36.5270462,1,1,1,1,23.80369186,25
1618417942,4/14/2021 16:32,35.14458084,1,1,1,1,23.81704521,25
1618418302,4/14/2021 16:38,35.01182556,1,1,1,1,23.7743187,25
1618418662,4/14/2021 16:44,34.56626129,1,1,1,1,23.78767014,25
1618419022,4/14/2021 16:50,35.21171951,1,1,1,1,23.66216469,25
1618419382,4/14/2021 16:56,35.29411697,1,1,1,1,23.7048912,25
1618419742,4/14/2021 17:02,38.76554489,1,1,1,1,23.7048912,25
1618420102,4/14/2021 17:08,39.59868622,1,1,1,1,23.85976982,25
1618420462,4/14/2021 17:14,37.3922348,1,1,1,1,23.7743187,25
1618420822,4/14/2021 17:20,40.20447159,1,1,1,1,23.74761581,25
1618421182,4/14/2021 17:26,42.15762711,1,1,1,1,23.67551613,25
1618421542,4/14/2021 17:32,41.68764877,1,1,1,1,23.61944008,25
1618421902,4/14/2021 17:38,41.63119125,1,1,1,1,23.67551613,25
1618422262,4/14/2021 17:44,41.28480911,1,1,1,1,23.64881325,25
1618422622,4/14/2021 17:50,41.29701614,1,1,1,1,23.63546181,25
1618422982,4/14/2021 17:56,43.86510849,1,1,1,1,23.56336403,25
1618423342,4/14/2021 18:02,50.42038727,1,1,1,1,24.58075905,25
1618423702,4/14/2021 18:08,53.37758636,1,1,1,1,25.0453949,25
1618424062,4/14/2021 18:14,55.03013611,1,1,1,1,25.5687809,25
1618473382,4/15/2021 7:56,51.90814209,1,1,1,1,28.73846054,26
1618473742,4/15/2021 8:02,51.58769989,1,1,1,1,28.81055832,26
1618474102,4/15/2021 8:08,49.5460434,1,1,1,1,27.59823036,26
1618474462,4/15/2021 8:14,46.52628326,1,1,1,1,26.68230629,26
1618474822,4/15/2021 8:20,45.00190735,1,1,1,1,26.62355995,26
1618475182,4/15/2021 8:26,43.89257813,1,1,1,1,26.76508713,26
1618475542,4/15/2021 8:32,41.98977661,1,1,1,1,26.75173569,26
1618475902,4/15/2021 8:38,41.23292923,1,1,1,1,26.73838425,26
1618476262,4/15/2021 8:44,41.72274399,1,1,1,1,26.85053825,26
1618476622,4/15/2021 8:50,41.05592346,1,1,1,1,26.94934082,26
1618476982,4/15/2021 8:56,40.40131378,1,1,1,1,27.04814148,26
1618477342,4/15/2021 9:02,40.15869522,1,1,1,1,27.13092232,26
1618477702,4/15/2021 9:08,39.61394501,1,1,1,1,27.14427376,26
1618478062,4/15/2021 9:14,38.59616852,1,1,1,1,27.30182266,26
1618478422,4/15/2021 9:20,38.97612,1,1,1,1,27.38727379,26
1618478782,4/15/2021 9:26,38.8662529,1,1,1,1,27.34454918,26
1618479142,4/15/2021 9:32,39.09208679,1,1,1,1,27.35790062,26
1618479502,4/15/2021 9:38,38.07888794,1,1,1,1,27.31517601,26
1618479862,4/15/2021 9:44,38.45426178,1,1,1,1,27.203022,26
1618480222,4/15/2021 9:50,38.60684967,1,1,1,1,27.27511978,26
1618480582,4/15/2021 9:56,38.53360748,2,1,1,1,27.08819771,25
1618480942,4/15/2021 10:02,39.49340057,1,1,1,1,26.86388969,25
1618481302,4/15/2021 10:08,38.77622604,1,1,1,1,27.00541687,25
1618481662,4/15/2021 10:14,38.84489059,1,1,1,1,26.89326286,25
1618482022,4/15/2021 10:20,38.43747711,1,1,1,1,27.04814148,25
1618482382,4/15/2021 10:26,37.95986938,1,1,1,1,27.18699837,25
1618482742,4/15/2021 10:32,37.53108978,1,1,1,1,27.17364693,25
1618483102,4/15/2021 10:38,36.97413635,1,1,1,1,27.30182266,25
1618483462,4/15/2021 10:44,36.02197266,1,1,1,1,27.21904373,25
1618483822,4/15/2021 10:50,34.55710602,1,1,1,1,27.33119774,25
1618484182,4/15/2021 10:56,34.16952896,1,1,1,1,27.48607635,25
1618484542,4/15/2021 11:02,34.59372711,1,1,1,1,26.85053825,25
1618484902,4/15/2021 11:08,35.39177704,1,1,1,1,26.4553299,25
1618485262,4/15/2021 11:14,36.08758545,1,1,1,1,26.10017586,25
1618485622,4/15/2021 11:20,36.22797012,1,1,1,1,25.89188957,25
1618485982,4/15/2021 11:26,35.96398926,1,1,1,1,25.90524101,26
1618486342,4/15/2021 11:32,36.12878799,1,1,1,1,25.680933,26
1618486702,4/15/2021 11:38,35.85259628,1,1,1,1,25.72365952,26
1618487062,4/15/2021 11:44,35.41924286,1,1,1,1,25.7503624,26
1618487422,4/15/2021 11:50,35.51842499,1,1,1,1,25.81979179,26
1618487782,4/15/2021 11:56,35.25444412,1,1,1,1,25.84916496,26
1618488142,4/15/2021 12:02,35.02098083,1,1,1,1,25.7503624,26
1618488502,4/15/2021 12:08,35.14458084,1,1,1,1,25.65155983,26
1618488862,4/15/2021 12:14,34.6166153,1,1,1,1,25.65155983,26
1618489222,4/15/2021 12:20,34.34805679,1,1,1,1,25.62485695,26
1618489582,4/15/2021 12:26,34.73716354,1,1,1,1,25.52338409,26
1618489942,4/15/2021 12:32,34.49454498,1,1,1,1,25.48065948,26
1618490302,4/15/2021 12:38,34.04898071,1,1,1,1,25.35515404,26
1618490662,4/15/2021 12:44,33.92538452,1,1,1,1,25.32578087,26
1618491022,4/15/2021 12:50,33.78499985,1,1,1,1,25.25635147,26
1618491382,4/15/2021 12:56,33.79262924,1,1,1,1,25.1575489,26
1618491742,4/15/2021 13:02,33.89944458,1,1,1,1,25.0453949,26
1618492102,4/15/2021 13:08,33.75143051,1,1,1,1,25,26
1618492462,4/15/2021 13:14,33.65987778,1,1,1,1,25.01869202,26
1618492822,4/15/2021 13:20,33.9269104,1,1,1,1,25.06141663,26
1618493182,4/15/2021 13:26,33.53170013,1,1,1,1,25.03204346,26
1618493542,4/15/2021 13:32,33.39589691,1,1,1,1,25.10147285,26
1618493902,4/15/2021 13:38,33.7743187,1,1,1,1,25.24300003,26
1618494262,4/15/2021 13:44,33.61562347,1,1,1,1,25.14419746,26
1618494622,4/15/2021 13:50,33.28908157,1,1,1,1,25.18692207,26
1618494982,4/15/2021 13:56,33.24025345,1,1,1,1,25.29907608,26
1618495342,4/15/2021 14:02,33.88418579,1,1,1,1,25.01869202,26
1618495702,4/15/2021 14:08,33.72396469,1,1,1,1,24.98664856,26
1618496062,4/15/2021 14:14,33.4691391,1,1,1,1,24.95994568,26
1618496422,4/15/2021 14:20,32.7641716,1,1,1,1,24.74898911,26
1618496782,4/15/2021 14:26,40.45929718,1,1,1,1,25.35515404,26
1618497142,4/15/2021 14:32,45.43984222,1,1,1,1,26.08682442,26
1618497502,4/15/2021 14:38,46.47898102,1,1,1,1,26.48203278,26
1618497862,4/15/2021 14:44,39.40642548,1,1,1,1,26.41260338,26
1618498222,4/15/2021 14:50,35.35362625,1,1,1,1,25.60883522,26
1618498582,4/15/2021 14:56,34.2610817,1,1,1,1,25.38185692,26
1618498942,4/15/2021 15:02,33.58205414,1,1,1,1,25.24300003,26
1618499302,4/15/2021 15:08,33.33180618,1,1,1,1,25.17357063,26
1618499662,4/15/2021 15:14,33.15175247,1,1,1,1,25.08812141,26
1618500022,4/15/2021 15:20,33.66140366,1,1,1,1,25.17357063,26
1618500382,4/15/2021 15:26,34.24734879,1,1,1,1,24.80506516,26
1618500742,4/15/2021 15:32,34.63035202,1,1,1,1,24.51132965,26
1618501102,4/15/2021 15:38,37.96444702,1,1,1,1,24.74898911,26
1618501462,4/15/2021 15:44,45.68398666,1,1,1,1,25.32578087,26
1618501822,4/15/2021 15:50,48.77241135,1,1,1,1,25.62485695,26
1618502182,4/15/2021 15:56,49.82528305,1,1,1,1,25.89188957,26
1618502542,4/15/2021 16:02,47.90875244,1,1,1,1,26.10017586,26
1618502902,4/15/2021 16:08,44.21454239,1,1,1,1,26.3859005,26
1618503262,4/15/2021 16:14,40.50965118,1,1,1,1,25.21362686,25
1618503622,4/15/2021 16:20,41.77309799,1,1,1,1,24.8184185,26
1618503982,4/15/2021 16:26,41.93789673,1,1,1,1,24.6368351,26
1618504342,4/15/2021 16:32,39.79095078,1,1,1,1,24.42320824,26
1618504702,4/15/2021 16:38,38.07888794,1,1,1,1,24.18554878,26
1618505062,4/15/2021 16:44,36.79102707,1,1,1,1,24.07339668,26
1618505422,4/15/2021 16:50,36.18219376,1,1,1,1,23.7743187,26
1618505782,4/15/2021 16:56,35.65728378,1,1,1,1,23.66216469,26
1618506142,4/15/2021 17:02,35.32310867,1,1,1,1,23.5927372,26
1618506502,4/15/2021 17:08,44.01312256,1,1,1,1,24.19890213,26
1618506862,4/15/2021 17:14,48.44739532,1,1,1,1,24.74898911,26
1618507222,4/15/2021 17:20,51.81811142,1,1,1,1,25.1575489,26
1618507582,4/15/2021 17:26,51.96765137,1,1,1,1,25.26970291,26
1618507942,4/15/2021 17:32,51.4564743,1,1,1,1,25.36850548,26
1618508302,4/15/2021 17:38,49.46974945,1,1,1,1,25.72365952,26
1618508662,4/15/2021 17:44,46.12191772,1,1,1,1,25.89188957,26
1618509022,4/15/2021 17:50,44.8233757,1,1,1,1,24.26832962,26
1618509382,4/15/2021 17:56,44.35644913,1,1,1,1,24.03067017,26
1618509742,4/15/2021 18:02,42.94651794,1,1,1,1,23.80369186,26
1618510102,4/15/2021 18:08,42.93583679,1,1,1,1,23.81704521,26
1618510462,4/15/2021 18:14,42.39566803,1,1,1,1,23.80369186,26
1618559782,4/16/2021 7:56,53.98641968,1,1,1,1,28.14831734,26
1618560254,4/16/2021 8:04,50.98497009,1,1,1,1,26.32982445,26
1618560614,4/16/2021 8:10,49.29579544,1,1,1,1,25.94796753,26
1618560974,4/16/2021 8:16,47.84466171,1,1,1,1,25.62485695,26
1618561334,4/16/2021 8:22,45.00953674,1,1,1,1,25.58213234,26
1618561694,4/16/2021 8:28,45.01106262,1,1,1,1,25.51003265,26
1618562054,4/16/2021 8:34,46.73533249,1,1,1,1,25.60883522,26
1618562414,4/16/2021 8:40,46.74601364,1,1,1,1,25.90524101,26
1618562774,4/16/2021 8:46,45.83810043,1,1,1,1,25.96131897,26
1618563134,4/16/2021 8:52,44.58533478,1,1,1,1,25.90524101,26
1618563494,4/16/2021 8:58,42.97398376,1,1,1,1,25.84916496,26
1618563854,4/16/2021 9:04,43.77355576,1,1,1,1,25.7503624,26
1618564214,4/16/2021 9:10,42.55741119,1,1,1,1,25.69428635,26
1618564574,4/16/2021 9:16,40.88960266,1,1,1,1,25.680933,26
1618564934,4/16/2021 9:22,39.91149902,1,1,1,1,25.43793488,26
1618565294,4/16/2021 9:28,40.8133049,1,1,1,1,25.21362686,26
1618565654,4/16/2021 9:34,41.75936508,1,1,1,1,25.28572464,26
1618566014,4/16/2021 9:40,41.45265961,1,1,1,1,25.38185692,26
1618566374,4/16/2021 9:46,41.36110306,1,1,1,1,25.38185692,26
1618566734,4/16/2021 9:52,42.02944946,1,1,1,1,25.43793488,26
1618567094,4/16/2021 9:58,42.21408463,1,1,1,1,25.32578087,26
1618567454,4/16/2021 10:04,41.85549545,1,1,1,1,25.18692207,26
1618567814,4/16/2021 10:10,41.46334076,1,1,1,1,25.13084602,26
1618568174,4/16/2021 10:16,43.24864578,1,1,1,1,25.03204346,26
1618568534,4/16/2021 10:22,43.67742538,1,1,1,1,25.06141663,26
1618568894,4/16/2021 10:28,42.61539459,1,1,1,1,25.03204346,26
1618569254,4/16/2021 10:34,41.82497787,1,1,1,1,24.7062645,26
1618569614,4/16/2021 10:40,42.20492935,1,1,1,1,24.80506516,26
1618569974,4/16/2021 10:46,42.383461,1,1,1,1,24.62348366,26
1618570334,4/16/2021 10:52,42.31937027,1,1,1,1,24.6368351,26
1618570694,4/16/2021 10:58,42.06149292,1,1,1,1,24.80506516,26
1618579454,4/16/2021 13:24,36.53620148,1,1,1,1,27.99343872,26
1618579814,4/16/2021 13:30,36.25085831,1,1,1,1,27.95071411,26
1618580174,4/16/2021 13:36,37.30067825,1,1,1,1,27.92133904,24
1618580534,4/16/2021 13:42,35.61608124,1,1,1,1,27.85191154,24
1618580894,4/16/2021 13:48,35.56572723,1,1,1,1,27.75043869,24
1618581254,4/16/2021 13:54,34.42588043,1,1,1,1,27.66765785,24
1618581614,4/16/2021 14:00,35.06217957,1,1,1,1,27.63828468,24
1618581974,4/16/2021 14:06,37.8866272,1,1,1,1,26.59418678,24
1618582334,4/16/2021 14:12,36.8612175,1,1,1,1,25.4539566,26
1618582694,4/16/2021 14:18,36.64912033,1,1,1,1,25.32578087,26
1618583054,4/16/2021 14:24,40.21667862,1,1,1,1,24.95994568,26
1618583414,4/16/2021 14:30,49.82223129,1,1,1,1,25.70763779,26
1618583774,4/16/2021 14:36,52.26214981,1,1,1,1,26.0440979,26
1618584134,4/16/2021 14:42,52.39337921,1,1,1,1,26.01739502,26
1618584494,4/16/2021 14:48,54.19394302,1,1,1,1,26.17494392,26
1618584854,4/16/2021 14:54,53.60799408,1,1,1,1,26.25772476,26
1618585214,4/16/2021 15:00,50.82474899,1,1,1,1,26.41260338,26
1618585574,4/16/2021 15:06,48.00793457,1,1,1,1,26.5674839,26
1618585934,4/16/2021 15:12,45.78316879,1,1,1,1,26.69565964,25
1618586294,4/16/2021 15:18,43.55077362,1,1,1,1,25.01869202,25
1618586654,4/16/2021 15:24,42.10421753,1,1,1,1,24.48195648,25
1618587014,4/16/2021 15:30,42.47959137,1,1,1,1,24.31105423,25
1618587374,4/16/2021 15:36,42.42771149,1,1,1,1,24.19890213,25
1618587734,4/16/2021 15:42,43.29747391,1,1,1,1,24.18554878,25
1618588094,4/16/2021 15:48,43.69268417,1,1,1,1,24.05737305,25
1618588454,4/16/2021 15:54,43.42565155,1,1,1,1,24.44991302,25
1618588814,4/16/2021 16:00,41.07270813,1,1,1,1,24.7062645,25
1618589174,4/16/2021 16:06,41.00862122,1,1,1,1,24.71961594,25
1618589534,4/16/2021 16:12,41.27412796,1,1,1,1,24.60746193,25
1618589894,4/16/2021 16:18,42.25375748,1,1,1,1,24.52468109,25
1618590254,4/16/2021 16:24,42.6520195,1,1,1,1,24.55138397,25
1618590614,4/16/2021 16:30,42.62454987,1,1,1,1,24.65018654,25
1618590974,4/16/2021 16:36,41.51369476,1,1,1,1,24.28168106,25
1618591334,4/16/2021 16:42,40.50202179,1,1,1,1,24.31105423,25
1618591694,4/16/2021 16:48,47.32585526,1,1,1,1,24.33775902,25
1618592054,4/16/2021 16:54,52.95796204,1,1,1,1,24.71961594,25
1618592414,4/16/2021 17:00,53.71175766,1,1,1,1,24.9305706,25
1618592774,4/16/2021 17:06,54.86075974,1,1,1,1,25,25
1618593134,4/16/2021 17:12,54.24734879,1,1,1,1,25.11749458,25
1618593494,4/16/2021 17:18,52.47730255,1,1,1,1,25.35515404,25
1618593854,4/16/2021 17:24,48.66407394,1,1,1,1,25.62485695,25
1618594214,4/16/2021 17:30,44.69825363,1,1,1,1,25.83581352,25
1618594574,4/16/2021 17:36,40.5737381,1,1,1,1,24.95994568,25
1618594934,4/16/2021 17:42,41.06355286,1,1,1,1,24.35378075,25
1618595294,4/16/2021 17:48,41.37636566,1,1,1,1,24.22560501,25
1618595654,4/16/2021 17:54,47.29838943,1,1,1,1,24.33775902,25
1618596014,4/16/2021 18:00,53.62172699,1,1,1,1,24.79171371,25
1618596374,4/16/2021 18:06,57.24269485,1,1,1,1,25.08812141,27
1618596734,4/16/2021 18:12,58.92729187,1,1,1,1,25.43793488,27
1618818970,4/19/2021 7:56,55.88616943,1,1,1,1,29.769207,26
1618819330,4/19/2021 8:02,53.37911224,1,1,1,1,28.21774673,24
1618819690,4/19/2021 8:08,53.84908676,1,1,1,1,27.8385601,26
1618820050,4/19/2021 8:14,53.12275696,1,1,1,1,27.79583359,26
1618820410,4/19/2021 8:20,52.61920929,1,1,1,1,27.62493324,26
1618820770,4/19/2021 8:26,46.71854782,1,1,1,1,27.68100929,26
1618821250,4/19/2021 8:34,41.74563217,1,1,1,1,27.65430641,26
1618821610,4/19/2021 8:40,42.23086929,1,1,1,1,27.80918503,26
1618821970,4/19/2021 8:46,40.89112854,1,1,1,1,27.88128471,26
1618822330,4/19/2021 8:52,40.44251251,1,1,1,1,27.66765785,26
1618822690,4/19/2021 8:58,39.3026619,1,1,1,1,27.58220863,26
1618823050,4/19/2021 9:04,37.90036011,1,1,1,1,27.68100929,26
1618823410,4/19/2021 9:10,37.58144379,1,1,1,1,27.66765785,26
1618823770,4/19/2021 9:16,36.43854523,1,1,1,1,27.27511978,26
1618824130,4/19/2021 9:22,35.73815536,1,1,1,1,27.16029549,26
1618824490,4/19/2021 9:28,35.46501923,1,1,1,1,26.94934082,26
1618824850,4/19/2021 9:34,35.15678787,1,1,1,1,26.9066143,26
1618825210,4/19/2021 9:40,34.67307663,1,1,1,1,27.00541687,26
1618825570,4/19/2021 9:46,35.09880066,1,1,1,1,27.00541687,26
1618825930,4/19/2021 9:52,34.79667282,1,1,1,1,27.03211975,28
1618826290,4/19/2021 9:58,34.48996735,1,1,1,1,27.03211975,25
1618826650,4/19/2021 10:04,34.18783951,1,1,1,1,27.08819771,25
1618827010,4/19/2021 10:10,34.13595963,1,1,1,1,27.10421944,25
1618827370,4/19/2021 10:16,35.13084793,1,1,1,1,26.94934082,25
1618827730,4/19/2021 10:22,35.70153427,1,1,1,1,26.91996574,25
1618828090,4/19/2021 10:28,35.26207352,1,1,1,1,26.89326286,25
1618828450,4/19/2021 10:34,34.02151489,1,1,1,1,26.83718681,25
1618828810,4/19/2021 10:40,33.49965668,1,1,1,1,26.76508713,25
1618829170,4/19/2021 10:46,33.01899719,1,1,1,1,26.69565964,25
1618829530,4/19/2021 10:52,32.79621506,1,1,1,1,26.44197845,25
1618829890,4/19/2021 10:58,32.89234924,1,1,1,1,26.41260338,25
1618830250,4/19/2021 11:04,33.37300491,1,1,1,1,26.31380272,25
1618830610,4/19/2021 11:10,32.6848259,1,1,1,1,26.13221931,25
